InventoryPurchaseID	SupplierID	DeliveryType	DeliverySupplier	DeliveryStatus	StartTime	EndTime	OrderDate	SignOffStatus	ConfirmStatus	InventoryID	ColorID	Size	Quantity	UnitCost
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	138012KR2043	BROWN	7	95	221.03
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	232004CZ10380	BLACK	6	11	221.47
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	013116DO40350	BEIGE	41	53	227.5
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	013102CU10240	BLACK	42	75	247.97
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	015011IN1045	BLACK	38	16	264.38
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	217006IB2040	BROWN	350	100	269.18
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	011031GZK1390	PINK COCOA	360	90	276
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	032006GZ10380	BLACK	43	78	289.82
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	111006CS30380	WHITE	370	100	294.05
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	234007BB30380	WHITE	27	63	299.87
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	215022CZ2042	BROWN	41	94	304.15
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	135008CZ1046	BLACK	350	70	311.44
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	218004GH2042	BROWN	350	65	312.33
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	138010BW6041	RED	350	3	312.4
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	031015IM90220	GREY	40	43	318.2
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	035014IN2044	BROWN	1	10	327.63
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	111016GZ10380	BLACK	44	97	341.39
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	218004GH2041	BROWN	360	80	341.76
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	031011CU19245	DARK RED	360	47	353.1
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	211006JM41380	OFF WHITE	45	18	353.31
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	014002JR10370	BLACK	46	52	389.33
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	215001BW1044	BLACK	45	52	390.12
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	017010BR208	BROWN	42	18	390.87
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	031026EU10390	BLACK	40	68	398.06
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	032008GZ10370	BLACK	43	56	400.76
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	214003JF30360	WHITE	40	61	401.12
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	013116DO40380	BEIGE	44	69	406.79
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	035008KM2046	BROWN	47	47	423.83
47	4	Express	UPS	Delivered	3/18/2020	4/22/2020	3/3/2020	Completed	Confirmed	032011GZ24390	BROWN	39	19	432.57
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	118007IB2045	BROWN	400	55	5.23
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	013013IIL7350	GUN 	43	27	7.14
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	215007BW4042	BEIGE	43	84	8.99
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	114027HE70380	BLUE	400	63	4
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	031012CU72220	DARK BLUE	S	10	11.81
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	138002BR3040	WHITE	38	26	13.19
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	113002JS725	DARK BLUE	45	100	16.81
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	113102JS247	BROWN	40	42	15.92
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	211108BR70370	BLUE	38	85	6.57
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	018014BR2438	BROWN	40	69	6.82
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	214003JF10370	BLACK	41	32	13.61
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	013108JD70360	BLUE	370	72	21.43
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	011027JM10380	BLACK	44	30	21.93
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	115014CZ2044	BROWN	235	55	24.55
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	235001BR1043	BLACK	1	93	30.1
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	235009YS1041	BLACK	41	91	31.21
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	211108BR24370	BROWN	370	80	42.97
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	031014AJ44230	COCOA 	39	23	43.56
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	031016JD10385	BLACK	43	66	49.95
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	138011BW7039	BLUE	43	88	50.82
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	018010IN1044	BLACK	390	16	53.21
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	035002EV0346	BRONZE	40	4	57.12
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	214004BB30350	WHITE	42	61	57.85
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	214004BB72390	DARK BLUE	350	16	66.77
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	031006BJ30250	WHITE	45	35	68.14
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	118005HK7041	BLUE	44	35	87.18
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	014012HK10400	BLACK	240	87	87.85
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	013008DO30390	WHITE	41	68	104.78
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	215026CZ2046	BROWN	335	90	113.12
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	130003KQ70M	BLUE	44	38	116.89
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	011025JM10390	BLACK	380	49	118.67
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	118010JO2042	BROWN	10	64	120.61
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	130097ZH1601	BLACK RED	380	66	124.06
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	015019GF2041	BROWN	360	82	132.42
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	115012CZ2945	REDDISH BROWN	43	11	146.8
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	015034IX1039	BLACK	44	92	153.75
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	213109JD40360	BEIGE	39	48	169.29
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	114025HK10380	BLACK	41	81	183.52
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	135007CZ7042	BLUE	100	66	185.15
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	232018JF60380	RED	45	11	185.33
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	135009CZ2042	BROWN	40	94	195.53
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	235018CZ2439	BROWN	43	15	202.91
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	014020BJ94350	IRON GRAY	45	48	205.98
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	013113EU72345	DARK BLUE	1	38	210.99
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	015006KM6142	CLARET	M	17	213.15
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	010050ZU6101	CLARET	360	61	216.34
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	014029KE30400	WHITE	375	42	220.79
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	210073ZU9001	GREY	43	82	225.17
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	114006JS705	BLUE	360	13	228.23
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	011015EP10350	BLACK	8	17	228.26
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	136001KM109	BLACK	43	59	232.87
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	014007IM01235	GOLD	44	37	235.59
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	238003JI2440	BROWN	44	14	237.8
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	115013CZ1046	BLACK	1	6	247.46
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	135016IN1042	BLACK	41	88	256.62
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	031011CU10235	BLACK	42	27	261.93
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	035009KM7042	BLUE	1	72	268.64
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	138006JR9042	GREY	41	62	285.26
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	031008HH50350	GREEN	380	82	286.99
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	011020IM10255	BLACK	43	9	316.49
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	215004BW1046	BLACK	44	20	316.91
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	034010CV10375	BLACK	41	89	339.71
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	114003HK36400	TARO 	235	60	344.98
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	011022IJ10365	BLACK	41	27	347.36
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	015014IN1039	BLACK	42	35	349.87
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	115008BW1042	BLACK	41	24	349.94
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	011028JM10370	BLACK	360	75	354.93
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	135010CZ2445	BROWN	41	1	354.95
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	113002JS729	DARK BLUE	42	90	356.62
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	138012CZ2446	BROWN	230	30	365.94
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	213002II106	BLACK	250	50	367.8
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	138008BW2442	BROWN	370	21	369.68
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	118001HK2044	BROWN	47	77	391.17
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	211004JM70360	BLUE	38	76	393.26
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	215015CZ2445	BROWN	44	34	400.09
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	034006BB35390	TARO PINK	390	29	403.95
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	118009JO8143	EARTHY YELLOW	41	15	406.7
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	218002GH7041	BLUE	385	17	413.81
48	4	Standard	FEDEX	Incomplete	4/21/2020	6/10/2020	4/6/2020	Completed	Confirmed	215003BW1039	BLACK	44	91	448.26
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	013115DO07365	PINK	42	14	3.34
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	211011AJ40235	BEIGE	355	85	6.17
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015026CZ1039	BLACK	46	5	11.78
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	036001KM1041	BLACK	41	54	2.69
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	115014CZ1043	BLACK	380	46	7.53
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	113102JS245	BROWN	380	79	7.85
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	214013KE30370	WHITE	41	66	10.21
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	013101CUM6250	LIGHT MILK TEA 	40	98	10.3
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015035KO247	BROWN	43	58	13.77
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015001IN1042	BLACK	39	87	14.16
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	018011AE10255	BLACK	39	23	2.52
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	218003GH7041	BLUE	43	73	3.33
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	034005JF10400	BLACK	390	54	21.6
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	034006BB35380	TARO PINK	350	100	62.44
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	011015EP19370	DARK RED	365	92	63.33
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	215020CZ1039	BLACK	44	38	67.8
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	014019BJ60360	RED	41	31	77.71
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	131004AJ10245	BLACK	225	78	82.11
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	035002EV0344	BRONZE	40	38	83.68
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	111005AJ10220	BLACK	390	15	96.78
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	115011CZ1041	BLACK	7	87	106.29
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	018016BR7040	BLUE	390	53	109.89
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	132023ET10400	BLACK	41	90	124.31
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	018016BR7045	BLUE	39	3	136.8
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	115013CZ1045	BLACK	40	80	137.63
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	115003BW1043	BLACK	41	37	142.71
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	011025JM10340	BLACK	42	1	145.27
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	011012EP19375	DARK RED	42	34	146.01
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	135006CZ2941	REDDISH BROWN	360	81	155.43
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	114007JR30350	WHITE	42	73	157.17
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	132005HN10390	BLACK	250	37	165.35
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015015IN1045	BLACK	41	46	169.16
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	114015BB10350	BLACK	43	59	172.55
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	031012CU72230	DARK BLUE	42	97	181.13
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	234011JV20370	BROWN	43	9	184.82
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	217002JU7041	BLUE	390	50	193.05
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	014024BBG0390	NUDE 	375	56	197.5
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	238005JI2039	BROWN	6	59	210.29
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	013122IG07380	PINK	40	72	218.51
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	217002JU7044	BLUE	390	44	225.65
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015007KM2043	BROWN	41	22	228.19
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	131012BB07400	PINK	265	41	237.49
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	018010IN2441	BROWN	43	93	241.55
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	138006JR7041	BLUE	44	99	242.79
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	013111EU70345	BLUE	46	97	243.7
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	115007BW2439	BROWN	370	90	245.37
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	114019JF07380	PINK	43	20	259.37
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	214005IM30365	WHITE	335	41	268.27
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	118003HK1042	BLACK	360	89	297.28
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	011015EP19355	DARK RED	380	87	301.38
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	032012DO10250	BLACK	43	48	304.06
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	014008DO10375	BLACK	43	23	307.36
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015029BR1042	BLACK	380	68	311.9
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	016001GF2444	BROWN	43	95	332.56
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	135005CZ1043	BLACK	45	26	336.3
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	215005BW1045	BLACK	M	20	341.5
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	113013JJ41360	OFF WHITE	43	91	347.38
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	218004GH7041	BLUE	45	68	352.2
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	131007AJ44230	COCOA 	42	60	359.68
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	218021KR3039	WHITE	46	96	364.36
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	232013IG10390	BLACK	360	59	364.4
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	111005AJ10245	BLACK	255	9	367.01
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	213101II707	BLUE	390	1	373.2
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	216002BW9043	GREY	390	39	374.09
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	115011CZ1042	BLACK	390	72	412.63
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	015018GF2046	BROWN	45	24	436.9
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	211003CU10245	BLACK	43	11	438.91
49	4	Standard	FEDEX	Delivered	2/16/2020	4/1/2020	2/1/2020	Completed	Confirmed	031007BJ10260	BLACK	45	4	441.6
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	232012IG10380	BLACK	370	40	11.13
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	132018KE10380	BLACK	220	28	13.71
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	031005BJ72220	DARK BLUE	380	22	14.89
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	135031KM105	BLACK	41	3	10.82
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	232008CZ10380	BLACK	41	90	12.93
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	015025IC1038	BLACK	38	94	16.42
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	015014IN1040	BLACK	41	81	17.97
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	016001GF2441	BROWN	47	30	3.89
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	113123KE20380	BROWN	220	79	10.72
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	138011BW9040	GREY	380	77	13.03
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	131013BB07360	PINK	41	81	21.21
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	014008DO02355	SILVER	42	16	27.14
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	011022IJ10375	BLACK	39	54	29.14
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	111010HH92370	BEIGE GRAY	360	45	29.99
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	010036JT1001	BLACK	45	88	44.94
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	015018GF2043	BROWN	42	20	46.08
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	014011HK42390	APRICOT	41	90	55.19
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	130053KD2201	LIGHT COFFEE	1	20	56.41
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	031019EU51355	DARK GREEN	44	44	58.35
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	014028AU10400	BLACK	44	80	61.43
50	5	Standard	UPS	Delivered	2/29/2020	3/13/2020	2/14/2020	Completed	Confirmed	035014IN2042	BROWN	41	11	77.93
