OrderID,OrderDate1,OrderTime,OrderDate,BranchID,InvoiceID,InvoiceDate,MembershipType,MembershipLevel,CustomerID,DeliveryTypeID,DeliverySupplierID,DeliveryStatusID,StartTime,EndTime,AddressID,EmployeeID,ColorID,SizeID,InventoryID,UnitPrice,Quantity,Tax,PromotionID,PaymentMethodID,ConfirmedStatusID
20052,3/28/2020,14:19:54,4/3/2020 15:53,6101,NB59881804,3/29/2020,,,,,,,,,,11,10,45,017004ED1045,228.62,1,11.431000000000001,,Cash,1
20054,4/3/2020,15:53:11,4/3/2020 20:20,6303,NB59881804,4/8/2020,,,,,,,,,,16,10,265,015012AE10265,125.44,1,6.272,,VISA,1
20055,4/3/2020,20:20:22,4/3/2020 18:03,6303,NB59881804,4/4/2020,,,,,,,,,,16,20,255,015012AE20255,176.02,1,8.801,,VISA,1
20056,4/3/2020,18:03:04,4/3/2020 15:52,6501,NB59881804,4/4/2020,,,,,,,,,,17,10,24,018011AE1024,369.48,1,18.474,,Cash,1
20057,4/3/2020,15:52:50,4/3/2020 15:52,6603,NB59881804,4/5/2020,,,,,,,,,,20,10,43,018007IB1043,390.68,1,19.534000000000002,,Cash,1
20058,4/3/2020,15:52:50,4/14/2020 14:43,6603,NB59881804,4/8/2020,,,,,,,,,,20,20,43,018007IB2043,19.39,1,0.9695,,Cash,1
20060,4/14/2020,14:43:46,4/15/2020 21:00,6602,NB59881804,4/19/2020,,,,,,,,,,19,24,42,017004ED2442,90.14,1,4.507000000000001,,Cash,1
20061,4/15/2020,21:00:03,4/14/2020 16:37,6105,NB59881804,4/19/2020,,,,,,,,,,13,24,39,017001ED2439,375.84,1,18.791999999999998,,Cash,1
20061,4/14/2020,16:37:01,4/19/2020 21:47,6602,NB59881804,4/14/2020,,,,,,,,,,19,26,360,014019BJ26360,177.99,1,8.899500000000002,,Cash,1
20063,4/19/2020,21:47:58,4/23/2020 11:31,6105,NB59881804,4/21/2020,,,,,,,,,,13,10,41,015001IN1041,77.05,1,3.8525,,Cash,1
20067,4/23/2020,11:31:56,4/25/2020 21:56,6501,NB59881804,4/27/2020,,,,,,,,,,17,24,40,017001ED2440,16.17,1,0.8085000000000001,,Cash,1
20069,4/25/2020,21:56:01,3/31/2021 17:39,6302,NB59881804,4/27/2020,,,,,,,,,,15,30,370,014001JR30370,281.37,1,14.0685,,Cash,1
20070,3/31/2021,17:39:23,3/31/2021 17:39,6602,,4/3/2021,,,,,,,,,,19,10,40,115007BW1040,93,-1,-4.65,,Cash,1
20070,3/31/2021,17:39:23,4/26/2020 17:00,6602,,4/4/2021,,,,,,,,,,19,10,39,115007BW1039,143.42,1,7.170999999999999,,Cash,1
20071,4/26/2020,17:00:26,4/26/2020 17:02,7101,NB59881804,4/29/2020,,,,,,,,,,28,C9,365,013111EUC9365,283.13,1,14.156500000000001,,Cash,1
20072,4/26/2020,17:02:22,4/26/2020 19:57,7101,NB59881804,4/28/2020,,,,,,,,,,28,70,340,013111EU70340,360.3,1,18.015,,Cash,1
20073,4/26/2020,19:57:09,5/1/2020 20:55,7101,NB59881804,4/27/2020,,,,,,,,,,28,10,380,011001EP10380,312.3,1,15.615000000000002,,Cash,1
20075,5/1/2020,20:55:23,5/1/2020 20:56,7101,NB59881804,5/2/2020,,,,,,,,,,28,90,350,011039HE90350,400.29,1,20.0145,,Cash,1
20077,5/1/2020,20:56:18,5/1/2020 21:09,7101,NB59881804,5/2/2020,,,,,,,,,,28,10,245,011017AJ10245,404.43,1,20.221500000000002,,Cash,1
20079,5/1/2020,21:09:28,5/3/2020 17:33,7101,NB59881804,5/5/2020,,,,,,,,,,28,30,370,014001JR30370,281.37,1,14.0685,,Cash,1
20080,5/3/2020,17:33:07,5/3/2020 18:31,7101,NB59881804,5/3/2020,,,,,,,,,,28,07,380,014001JR07380,333.79,1,16.689500000000002,,Cash,1
20082,5/3/2020,18:31:45,5/3/2020 20:10,7101,NB59881804,5/6/2020,,,,,,,,,,28,10,400,013016BJ10400,267.2,1,13.36,,Cash,1
20087,5/3/2020,20:10:58,5/13/2020 12:06,7101,NB59881804,5/7/2020,,,,,,,,,,28,07,380,014014JM07380,375.4,1,18.77,,Cash,1
20092,5/13/2020,12:06:26,5/14/2020 20:39,6101,NB59881804,5/13/2020,,,,,,,,,,11,24,40,017004ED2440,156,1,7.800000000000001,,Cash,1
20093,5/14/2020,20:39:08,5/16/2020 21:04,7101,NB59881804,5/18/2020,,,,,,,,,,28,07,370,014001JR07370,466.1,1,23.305000000000003,,Cash,1
20095,5/16/2020,21:04:20,5/17/2020 18:22,6105,NB59881804,5/17/2020,,,,,,,,,,13,24,41,015003KM2441,424.38,1,21.219,,Cash,1
20096,5/17/2020,18:22:06,5/17/2020 19:28,7101,NB59881804,5/17/2020,,,,,,,,,,28,67,350,013016BJ67350,492.18,1,24.609,,Cash,1
20097,5/17/2020,19:28:24,5/17/2020 20:40,7101,NB59881804,5/20/2020,,,,,,,,,,28,07,380,014014JM07380,375.4,1,18.77,,Cash,1
20098,5/17/2020,20:40:35,5/23/2020 20:55,7101,NB59881804,5/22/2020,,,,,,,,,,28,36,355,013116DO36355,452.59,1,22.6295,,Cash,1
20099,5/23/2020,20:55:56,5/23/2020 21:02,7101,NB59881804,5/27/2020,,,,,,,,,,28,10,360,014027II10360,469.97,1,23.498500000000003,,Cash,1
20102,5/23/2020,21:02:29,5/28/2020 19:49,7101,NB59881804,5/27/2020,,,,,,,,,,28,10,380,014003JR10380,372.15,1,18.607499999999998,,Cash,1
20103,5/28/2020,19:49:48,5/28/2020 20:56,6105,NB59881804,6/2/2020,,,,,,,,,,13,24,40,017004ED2440,156,1,7.800000000000001,,Cash,1
20104,5/28/2020,20:56:59,5/28/2020 20:57,7101,NB59881804,5/30/2020,,,,,,,,,,28,30,370,014025BB30370,270.36,1,13.518,,Cash,1
20105,5/28/2020,20:57:06,5/29/2020 19:31,7101,NB59881804,5/28/2020,,,,,,,,,,28,02,370,014003JR02370,62.93,1,3.1465,,Cash,1
20106,5/29/2020,19:31:43,5/29/2020 18:20,6101,NB59881804,5/30/2020,,,,,,,,,,11,26,40,018004BJ2640,306.82,1,15.341000000000001,,Cash,1
20107,5/29/2020,18:20:49,5/29/2020 21:28,6501,NB59881804,6/1/2020,,,,,,,,,,17,60,390,014019BJ60390,49.67,1,2.4835000000000003,,Cash,1
20108,5/29/2020,21:28:47,5/30/2020 20:01,7101,NB59881804,5/30/2020,,,,,,,,,,28,30,370,014001JR30370,281.37,1,14.0685,,Cash,1
20112,5/30/2020,20:01:46,5/30/2020 19:53,6101,NB59881804,5/30/2020,,,,,,,,,,11,10,40,017001ED1040,158.61,1,7.930500000000001,,Cash,1
20113,5/30/2020,19:53:18,5/30/2020 19:53,6105,NB59881804,5/30/2020,,,,,,,,,,13,10,47,015016IN1047,206.83,1,10.341500000000002,,Cash,1
20114,5/30/2020,19:53:33,5/30/2020 21:16,6105,NB59881804,6/1/2020,,,,,,,,,,13,10,39,015011IN1039,197.25,1,9.8625,,Cash,1
20114,5/30/2020,21:16:24,5/31/2020 18:08,6105,NB59881804,5/31/2020,,,,,,,,,,13,10,26,015012AE1026,25.9,1,1.295,,Cash,1
20116,5/31/2020,18:08:52,5/31/2020 19:50,6501,NB59881804,5/31/2020,,,,,,,,,,17,24,40,015013IN2440,335.23,1,16.7615,,Cash,1
20120,5/31/2020,19:50:16,5/31/2020 11:28,6501,NB59881804,6/4/2020,,,,,,,,,,17,24,25,018011AE2425,18.66,1,0.933,,Cash,1
20122,5/31/2020,11:28:02,6/1/2020 21:06,7101,NB59881804,6/4/2020,,,,,,,,,,28,67,350,013016BJ67350,492.18,1,24.609,,Cash,1
20124,6/1/2020,21:06:19,6/2/2020 20:13,7101,NB59881804,6/5/2020,,,,,,,,,,28,07,400,014014JM07400,351.32,1,17.566,,Cash,1
20126,6/2/2020,20:13:09,6/22/2020 19:55,6101,NB59881804,6/5/2020,,,,,,,,,,11,10,45,018006IB1045,447.63,1,22.381500000000003,,Cash,1
20130,6/6/2020,15:21:14,6/6/2020 15:21,6303,NB59881804,6/11/2020,,,,,,,,,,16,75,370,013107JD75370,166.16,1,8.308,,VISA,1
20132,6/6/2020,15:21:14,6/8/2020 15:58,6303,NB59881804,6/11/2020,,,,,,,,,,16,70,360,013108JD70360,71.43,1,3.5715000000000003,,VISA,1
20134,6/8/2020,15:58:51,6/8/2020 20:11,6303,NB59881804,6/11/2020,,,,,,,,,,16,07,380,014001JR07380,333.79,1,16.689500000000002,,VISA,1
20136,6/8/2020,20:11:35,6/9/2020 15:18,7101,NB59881804,6/12/2020,,,,,,,,,,28,07,375,013005HK07375,294.07,1,14.7035,,Cash,1
20137,6/9/2020,15:18:57,6/10/2020 19:41,6303,NB59881804,6/9/2020,,,,,,,,,,16,60,400,013016BJ60400,469.09,1,23.4545,,VISA,1
20138,6/10/2020,19:41:57,6/10/2020 19:59,7101,NB59881804,6/11/2020,,,,,,,,,,28,60,360,013011ET60360,438.2,1,21.91,,Cash,1
20138,6/10/2020,19:59:48,6/10/2020 19:59,7101,NB59881804,6/12/2020,,,,,,,,,,28,40,380,013116DO40380,456.79,1,22.8395,,Cash,1
20138,6/10/2020,19:59:48,6/10/2020 20:25,7101,NB59881804,6/12/2020,,,,,,,,,,28,90,370,013010HX90370,105.65,1,5.282500000000001,,Cash,1
20139,6/10/2020,20:25:26,6/13/2020 21:57,7101,NB59881804,6/15/2020,,,,,,,,,,28,01,370,011041HE01370,242.34,1,12.117,,Cash,1
20143,6/13/2020,21:57:33,6/20/2020 19:15,6602,NB59881804,6/13/2020,,,,,,,,,,19,10,41,015013IN1041,300.6,1,15.030000000000001,,Cash,1
20150,6/20/2020,19:15:33,6/20/2020 20:34,7101,NB59881804,6/25/2020,,,,,,,,,,28,30,370,013005HK30370,65.93,1,3.2965000000000004,,Cash,1
20153,6/20/2020,20:34:33,6/20/2020 21:26,7101,NB59881804,6/20/2020,,,,,,,,,,28,07,350,014001JR07350,145.67,1,7.2835,,Cash,1
20155,6/20/2020,21:26:17,6/25/2020 21:14,7101,NB59881804,6/21/2020,,,,,,,,,,28,30,380,014001JR30380,261.36,1,13.068000000000001,,Cash,1
20159,6/25/2020,21:14:17,6/25/2020 16:51,6303,NB59881804,6/26/2020,,,,,,,,,,16,10,240,011002AE10240,66.69,1,3.3345000000000002,,VISA,1
20160,6/25/2020,16:51:15,6/25/2020 16:52,6501,NB59881804,6/25/2020,,,,,,,,,,17,10,44,015003KM1044,234.21,1,11.710500000000001,,Cash,1
20160,6/25/2020,16:52:28,6/26/2020 15:32,6501,NB59881804,6/27/2020,,,,,,,,,,17,10,44,015003KM1044,234.21,1,11.710500000000001,,Cash,1
20161,6/26/2020,15:32:59,6/28/2020 13:59,6101,NB59881804,6/30/2020,,,,,,,,,,11,24,27,018011AE2427,260.15,1,13.0075,,Cash,1
20164,6/28/2020,13:59:05,6/28/2020 14:23,6303,NB59881804,6/28/2020,,,,,,,,,,16,10,265,015012AE10265,125.44,1,6.272,,VISA,1
20166,6/28/2020,14:23:21,7/1/2020 14:35,6303,NB59881804,7/2/2020,,,,,,,,,,16,10,240,011002AE10240,66.69,1,3.3345000000000002,,VISA,1
20167,7/1/2020,14:35:12,7/1/2020 20:55,6303,NB59881804,7/4/2020,,,,,,,,,,16,75,380,013107JD75380,61.29,1,3.0645000000000002,,VISA,1
20168,7/1/2020,20:55:30,7/1/2020 20:55,7101,NB59881804,7/4/2020,,,,,,,,,,28,10,370,014028AU10370,103.95,1,5.197500000000001,,Cash,1
20169,7/1/2020,20:55:30,7/1/2020 20:55,7101,NB59881804,7/5/2020,,,,,,,,,,28,L7,370,014009ETL7370,433.68,1,21.684,,Cash,1
20172,7/1/2020,20:55:30,7/1/2020 20:55,7101,NB59881804,7/5/2020,,,,,,,,,,28,70,370,013119BJ70370,206.88,1,10.344000000000001,,Cash,1
20172,7/1/2020,20:55:52,7/2/2020 21:22,7101,NB59881804,7/4/2020,,,,,,,,,,28,72,360,014024BB72360,199.86,1,9.993000000000002,,Cash,1
20173,7/2/2020,21:22:24,7/2/2020 21:10,6105,NB59881804,7/2/2020,,,,,,,,,,13,10,26,015012AE1026,25.9,1,1.295,,Cash,1
20173,7/2/2020,21:10:57,7/3/2020 19:26,7101,NB59881804,7/3/2020,,,,,,,,,,28,20,350,013117HX20350,57.78,1,2.8890000000000002,,Cash,1
20174,7/3/2020,19:26:50,7/3/2020 13:39,1105,NB59881804,7/8/2020,,,,,,,,,,7,10,42,015034IX1042,214.52,1,10.726,,Cash,1
20175,7/3/2020,13:39:31,7/3/2020 14:17,6101,NB59881804,7/8/2020,,,,,,,,,,11,20,40,015011IN2040,228.18,1,11.409,,Cash,1
20176,7/3/2020,14:17:13,7/3/2020 15:53,6303,NB59881804,7/3/2020,,,,,,,,,,16,60,380,013016BJ60380,232.6,1,11.63,,VISA,1
20178,7/3/2020,15:53:22,7/4/2020 18:35,6303,NB59881804,7/3/2020,,,,,,,,,,16,10,42,015034IX1042,214.52,1,10.726,,VISA,1
20183,7/4/2020,18:35:25,7/4/2020 18:35,7101,NB59881804,7/5/2020,,,,,,,,,,28,10,370,014027II10370,251.26,1,12.563,,Cash,1
20184,7/4/2020,18:35:25,7/4/2020 18:56,7101,NB59881804,7/8/2020,,,,,,,,,,28,07,360,014001JR07360,32.57,1,1.6285,,Cash,1
20186,7/4/2020,18:56:38,12/7/2022 16:08,7101,NB59881804,7/7/2020,,,,,,,,,,28,90,225,013103EO90225,192.34,1,9.617,,Cash,1
20189,12/7/2022,16:08:14,12/7/2022 16:08,6803,,12/7/2022,NewMember,Bronze,,,,,,,,26,10,8,136002KM108,23.04,1,1.152,,JCB,1
20189,12/7/2022,16:08:14,7/9/2020 19:29,6803,,12/7/2022,NewMember,Bronze,,,,,,,,26,10,8,136002KM108,23.04,1,1.152,,VISA,1
20191,7/9/2020,19:29:56,7/10/2020 18:34,6101,NB59881804,7/10/2020,,,,,,,,,,11,20,43,015011IN2043,58.62,1,2.931,,Cash,1
20193,7/10/2020,18:34:53,7/11/2020 17:49,6602,NB59881804,7/13/2020,,,,,,,,,,19,10,43,017001ED1043,141.22,1,7.061,,Cash,1
20194,7/11/2020,17:49:43,7/11/2020 19:42,6602,NB59881804,7/13/2020,,,,,,,,,,19,10,43,015013IN1043,75.34,1,3.7670000000000003,,Cash,1
20200,7/11/2020,19:42:58,7/12/2020 15:07,7101,NB59881804,7/14/2020,,,,,,,,,,28,30,370,014001JR30370,281.37,1,14.0685,,Cash,1
20201,7/12/2020,15:07:02,7/17/2020 21:07,6303,NB59881804,7/15/2020,,,,,,,,,,16,10,42,015002KM1042,164.84,1,8.242,,VISA,1
20204,7/17/2020,21:07:55,7/17/2020 16:56,6105,NB59881804,7/22/2020,,,,,,,,,,13,24,40,015010IN2440,110.94,1,5.547000000000001,,Cash,1
20205,7/17/2020,16:56:06,7/17/2020 16:56,6501,NB59881804,7/18/2020,,,,,,,,,,17,10,41,015011IN1041,28.32,1,1.4160000000000001,,Cash,1
20206,7/17/2020,16:56:41,7/17/2020 16:56,6501,NB59881804,7/21/2020,,,,,,,,,,17,24,45,015013IN2445,340.28,1,17.014,,Cash,1
20207,7/17/2020,16:56:41,7/17/2020 16:22,6501,NB59881804,7/20/2020,,,,,,,,,,17,24,45,015013IN2445,340.28,1,17.014,,Cash,1
20208,7/17/2020,16:22:42,7/18/2020 14:24,7101,NB59881804,7/19/2020,,,,,,,,,,28,30,370,014001JR30370,281.37,1,14.0685,,Cash,1
20209,7/18/2020,14:24:47,7/18/2020 18:36,6602,NB59881804,7/19/2020,,,,,,,,,,19,70,39,018016BR7039,129.42,1,6.471,,Cash,1
20211,7/18/2020,18:36:43,7/18/2020 18:36,6602,NB59881804,7/19/2020,,,,,,,,,,19,10,41,015011IN1041,28.32,1,1.4160000000000001,,Cash,1
20215,7/18/2020,18:36:59,7/18/2020 17:39,6602,NB59881804,7/23/2020,,,,,,,,,,19,10,44,015010IN1044,497.8,1,24.89,,Cash,1
20217,7/18/2020,17:39:45,7/18/2020 17:40,7101,NB59881804,7/22/2020,,,,,,,,,,28,10,215,013102CU10215,250.3,1,12.515,,Cash,1
20218,7/18/2020,17:40:00,7/19/2020 17:05,7101,NB59881804,7/18/2020,,,,,,,,,,28,10,360,011039HE10360,340.11,1,17.0055,,Cash,1
20219,7/19/2020,17:05:22,7/22/2020 17:43,6303,NB59881804,7/22/2020,,,,,,,,,,16,10,350,014002JR10350,378.9,1,18.945,,Cash,1
20221,7/22/2020,17:43:13,5/15/2021 12:11,7101,NB59881804,7/27/2020,,,,,,,,,,28,03,390,013013II03390,468.34,1,23.417,,Cash,1
20225,5/15/2021,12:11:12,5/15/2021 12:11,6602,,5/17/2021,,,,,,,,,,19,24,40,115013CZ2440,319.21,-1,-15.9605,,Cash,1
20225,5/15/2021,12:11:12,5/15/2021 15:06,6602,,5/20/2021,,,,,,,,,,19,24,39,115013CZ2439,44.48,1,2.2239999999999998,,Cash,1
20226,5/15/2021,15:06:13,7/23/2020 13:48,6602,,5/18/2021,,,,,,,,,,19,20,39,115014CZ2039,420.89,1,21.0445,,Cash,1
20227,7/23/2020,13:48:39,7/23/2020 15:51,6602,NB59881804,7/24/2020,,,,,,,,,,19,24,41,015028BR2441,330.63,1,16.5315,,Cash,1
20229,7/23/2020,15:51:02,7/24/2020 21:06,6602,NB59881804,7/24/2020,,,,,,,,,,19,26,45,018004BJ2645,379.03,1,18.9515,,Cash,1
20230,7/24/2020,21:06:00,7/24/2020 21:05,6105,NB59881804,7/28/2020,,,,,,,,,,13,10,43,015015IN1043,433.18,1,21.659000000000002,,Cash,1
20231,7/24/2020,21:05:38,7/24/2020 21:20,6303,NB59881804,7/26/2020,,,,,,,,,,16,44,9,017011BR449,298.3,1,14.915000000000001,,VISA,1
20232,7/24/2020,21:20:43,7/26/2020 17:55,7101,NB59881804,7/27/2020,NewMember,,,,,,,,,28,07,350,013122IG07350,118.54,1,5.9270000000000005,,Cash,1
20235,7/26/2020,17:55:18,7/26/2020 18:59,6303,NB59881804,7/27/2020,,,,,,,,,,16,10,41,015034IX1041,409.25,1,20.462500000000002,,VISA,1
20237,7/26/2020,18:59:58,7/26/2020 19:03,7101,NB59881804,7/26/2020,,,,,,,,,,28,03,245,013121AJ03245,432.62,1,21.631,,Cash,1
20238,7/26/2020,19:03:09,7/28/2020 15:45,7101,NB59881804,7/26/2020,,,,,,,,,,28,30,370,014001JR30370,281.37,-1,-14.0685,,Cash,1
20241,7/28/2020,15:45:07,7/29/2020 20:57,6501,NB59881804,7/28/2020,,,,,,,,,,17,10,41,015004KM1041,238.46,1,11.923000000000002,,Cash,1
20242,7/29/2020,20:57:02,7/30/2020 20:48,7101,NB59881804,8/2/2020,,,,,,,,,,28,03,360,013001BR03360,303.31,1,15.165500000000002,,Cash,1
20243,7/30/2020,20:48:27,7/31/2020 18:02,6105,NB59881804,7/30/2020,,,,,,,,,,13,10,40,015015IN1040,242.98,1,12.149000000000001,,Cash,1
20245,7/31/2020,18:02:08,7/31/2020 18:02,6103,NB59881804,8/3/2020,,,,,,,,,,12,10,41,015014IN1041,148.33,1,7.416500000000001,,Cash,1
20248,7/31/2020,18:02:16,7/31/2020 18:02,7101,NB59881804,8/5/2020,,,,,,,,,,28,10,370,013122IG10370,26.3,1,1.3150000000000002,,Cash,1
20248,7/31/2020,18:02:16,7/31/2020 19:35,7101,NB59881804,8/1/2020,,,,,,,,,,28,30,380,014001JR30380,261.36,1,13.068000000000001,,Cash,1
20249,7/31/2020,19:35:22,8/1/2020 14:25,7101,NB59881804,8/5/2020,,,,,,,,,,28,10,260,013121AJ10260,497.78,1,24.889,,Cash,1
20251,8/1/2020,14:25:02,8/1/2020 19:09,6303,NB59881804,8/6/2020,,,,,,,,,,16,10,40,015029BR1040,138.62,1,6.931000000000001,,VISA,1
20254,8/1/2020,19:09:00,8/2/2020 19:39,7101,NB59881804,8/3/2020,,,,,,,,,,28,M3,360,013115DOM3360,168.63,1,8.4315,,Cash,1
20255,8/2/2020,19:39:19,8/2/2020 19:27,6105,NB59881804,8/4/2020,,,,,,,,,,13,10,41,015015IN1041,380.89,1,19.0445,,Cash,1
20256,8/2/2020,19:27:52,12/7/2022 18:15,6303,NB59881804,8/7/2020,,,,,,,,,,16,20,6,017010BR206,54.97,1,2.7485,,Cash,1
20257,12/7/2022,18:15:13,12/7/2022 18:15,6103,,12/11/2022,NewMember,Bronze,,,,,,,,12,70,43,217001JU7043,211.67,1,10.5835,,JCB,1
20257,12/7/2022,18:15:13,12/7/2022 20:54,6103,,12/9/2022,NewMember,Bronze,,,,,,,,12,70,43,217001JU7043,211.67,1,10.5835,,VISA,1
20257,12/7/2022,20:54:43,12/7/2022 20:54,7101,,12/11/2022,NewMember,Bronze,,,,,,,,28,30,390,134001JR30390,163.21,1,8.1605,,JCB,1
20257,12/7/2022,20:54:43,8/2/2020 19:21,7101,,12/9/2022,NewMember,Bronze,,,,,,,,28,30,390,134001JR30390,163.21,1,8.1605,,VISA,1
20259,8/2/2020,19:21:34,8/5/2020 16:35,7101,NB59881804,8/7/2020,,,,,,,,,,28,70,355,013111EU70355,186.58,1,9.329,,Cash,1
20260,8/5/2020,16:35:11,8/5/2020 16:35,6501,NB59881804,8/6/2020,,,,,,,,,,17,10,42,015029BR1042,361.9,1,18.095,,Cash,1
20261,8/5/2020,16:35:11,8/5/2020 21:15,6501,NB59881804,8/6/2020,,,,,,,,,,17,10,42,015029BR1042,361.9,1,18.095,,Cash,1
20261,8/5/2020,21:15:00,8/6/2020 18:01,6501,NB59881804,8/6/2020,,,,,,,,,,17,10,27,015012AE1027,162.05,1,8.102500000000001,,Cash,1
20263,8/6/2020,18:01:28,8/7/2020 22:13,6501,NB59881804,8/10/2020,,,,,,,,,,17,10,26,015012AE1026,25.9,1,1.295,,Cash,1
20264,8/7/2020,22:13:13,8/7/2020 22:14,6105,NB59881804,8/9/2020,,,,,,,,,,13,10,42,015016IN1042,87.64,1,4.382000000000001,,Cash,1
20265,8/7/2020,22:14:34,8/7/2020 18:19,6105,NB59881804,8/11/2020,,,,,,,,,,13,10,39,015016IN1039,366.17,1,18.308500000000002,,Cash,1
20266,8/7/2020,18:19:42,8/7/2020 19:06,6501,NB59881804,8/9/2020,,,,,,,,,,17,24,45,018014BR2445,294,1,14.700000000000001,,Cash,1
20267,8/7/2020,19:06:36,8/7/2020 19:40,6602,NB59881804,8/9/2020,,,,,,,,,,19,10,41,015029BR1041,294.8,1,14.740000000000002,,Cash,1
20268,8/7/2020,19:40:17,8/7/2020 21:38,6602,NB59881804,8/11/2020,,,,,,,,,,19,10,44,018015BR1044,342.65,1,17.1325,,Cash,1
20269,8/7/2020,21:38:13,8/8/2020 19:01,7101,NB59881804,8/11/2020,,,,,,,,,,28,30,380,013005HK30380,437.6,1,21.880000000000003,,Cash,1
20273,8/8/2020,19:01:21,8/8/2020 15:57,6501,NB59881804,8/13/2020,,,,,,,,,,17,10,38,015013IN1038,275.86,1,13.793000000000001,,Cash,1
20275,8/8/2020,15:57:09,8/9/2020 18:11,6602,NB59881804,8/13/2020,,,,,,,,,,19,10,30,017005AE1030,317.92,1,15.896,,Cash,1
20276,8/9/2020,18:11:24,8/9/2020 17:51,6602,NB59881804,8/11/2020,,,,,,,,,,19,70,42,018016BR7042,40.96,1,2.048,,Cash,1
20277,8/9/2020,17:51:58,8/9/2020 20:58,7101,NB59881804,8/12/2020,,,,,,,,,,28,40,400,014017IG40400,277.29,1,13.864500000000001,,Cash,1
20278,8/9/2020,20:58:47,8/10/2020 13:35,7101,NB59881804,8/12/2020,,,,,,,,,,28,40,350,013108JD40350,291.19,1,14.5595,,Cash,1
20279,8/10/2020,13:35:13,8/10/2020 17:30,6101,NB59881804,8/14/2020,,,,,,,,,,11,20,41,015011IN2041,249.18,1,12.459000000000001,,Cash,1
20282,8/10/2020,17:30:51,8/11/2020 13:52,7101,NB59881804,8/11/2020,,,,,,,,,,28,07,350,014001JR07350,145.67,1,7.2835,,Cash,1
20284,8/11/2020,13:52:05,8/11/2020 21:37,6501,NB59881804,8/12/2020,,,,,,,,,,17,10,41,015013IN1041,300.6,1,15.030000000000001,,Cash,1
20285,8/11/2020,21:37:59,8/11/2020 21:07,6501,NB59881804,8/11/2020,,,,,,,,,,17,24,41,015013IN2441,67.94,1,3.3970000000000002,,Cash,1
20285,8/11/2020,21:07:13,8/13/2020 21:03,7101,NB59881804,8/12/2020,,,,,,,,,,28,72,220,013109IM72220,145.01,1,7.2505,,Cash,1
20289,8/13/2020,21:03:46,8/14/2020 21:49,7101,NB59881804,8/17/2020,,,,,,,,,,28,68,350,014002JR68350,160.77,1,8.0385,,Cash,1
20290,8/14/2020,21:49:38,8/14/2020 21:29,6105,NB59881804,8/16/2020,,,,,,,,,,13,10,40,018010IN1040,310.7,1,15.535,,Cash,1
20291,8/14/2020,21:29:36,8/15/2020 17:31,6501,NB59881804,8/14/2020,,,,,,,,,,17,24,41,017002ED2441,455.77,1,22.7885,,Cash,1
20293,8/15/2020,17:31:11,8/15/2020 17:51,6101,NB59881804,8/20/2020,,,,,,,,,,11,10,44,015029BR1044,303.8,1,15.190000000000001,,Cash,1
20293,8/15/2020,17:51:50,8/15/2020 17:47,6101,NB59881804,8/18/2020,,,,,,,,,,11,10,42,015029BR1042,361.9,1,18.095,,Cash,1
20294,8/15/2020,17:47:50,8/15/2020 17:48,7101,NB59881804,8/16/2020,,,,,,,,,,28,10,380,011025JM10380,472.1,1,23.605000000000004,,Cash,1
20295,8/15/2020,17:48:12,8/15/2020 17:48,7101,NB59881804,8/19/2020,,,,,,,,,,28,35,370,011036GZ35370,208.32,1,10.416,,Cash,1
20296,8/15/2020,17:48:51,8/15/2020 17:48,7101,NB59881804,8/16/2020,,,,,,,,,,28,30,380,013005HK30380,437.6,1,21.880000000000003,,Cash,1
20297,8/15/2020,17:48:51,8/17/2020 18:56,7101,NB59881804,8/17/2020,,,,,,,,,,28,E9,240,013015AJE9240,265.02,1,13.251,,Cash,1
20301,8/17/2020,18:56:02,8/17/2020 17:18,6303,NB59881804,8/19/2020,,,,,,,,,,16,24,41,015029BR2441,445.62,1,22.281000000000002,,Cash,1
20303,8/17/2020,17:18:08,8/17/2020 17:18,6501,NB59881804,8/21/2020,,,,,,,,,,17,90,44,018006IB9044,313.68,1,15.684000000000001,,Cash,1
20303,8/17/2020,17:18:08,8/17/2020 19:41,6501,NB59881804,8/18/2020,,,,,,,,,,17,90,44,018006IB9044,313.68,1,15.684000000000001,,Cash,1
20305,8/17/2020,19:41:46,8/18/2020 18:35,6602,NB59881804,8/18/2020,,,,,,,,,,19,20,38,018007IB2038,406.51,1,20.3255,,Cash,1
20306,8/18/2020,18:35:25,8/18/2020 18:37,7101,NB59881804,8/20/2020,,,,,,,,,,28,02,255,011024HA02255,445.89,1,22.2945,,Cash,1
20307,8/18/2020,18:37:18,8/18/2020 18:37,7101,NB59881804,8/20/2020,,,,,,,,,,28,36,365,013104HK36365,313.12,1,15.656,,Apple Pay,1
20308,8/18/2020,18:37:18,8/18/2020 18:37,7101,NB59881804,8/20/2020,,,,,,,,,,28,36,365,013104HK36365,313.12,1,15.656,,Cash,1
20309,8/18/2020,18:37:56,8/18/2020 20:07,7101,NB59881804,8/18/2020,,,,,,,,,,28,M3,350,013115DOM3350,414.35,1,20.7175,,Cash,1
20309,8/18/2020,20:07:11,8/20/2020 19:32,7101,NB59881804,8/22/2020,,,,,,,,,,28,10,370,014028AU10370,103.95,1,5.197500000000001,,Cash,1
20311,8/20/2020,19:32:49,8/21/2020 22:27,6103,NB59881804,8/21/2020,,,,,,,,,,12,10,41,015011IN1041,28.32,1,1.4160000000000001,,Cash,1
