OrderID	OrderDate	BranchID	InvoiceDate	CustomerID	DeliveryTypeID	DeliverySupplierID	DeliveryStatusID	StartTime	EndTime	AddressID	EmployeeID	InventoryID	UnitPrice	Quantity	Tax	PromotionID	PaymentMethodID	ConfirmedStatusID
24208	7/20/2022 20:57	1101	7/24/2022								5	017011BR706	57.54	1	2.8770000000000002		MASTER	1
24209	7/21/2022 10:35	1101	7/24/2022								5	138011KR2039	304.67	1	15.233500000000001		VISA	1
24209	7/21/2022 11:22	1101	7/26/2022								5	213102HK30390	359.38	1	17.969		Cash	1
24210	7/21/2022 17:32	1101	7/26/2022								5	114004HK60370	228.36	1	11.418000000000001		MASTER	1
24211	7/22/2022 18:10	1101	7/25/2022								5	217003JU2040	446.62	1	22.331000000000003		MASTER	1
24215	7/22/2022 18:10	1101	7/25/2022								5	135018DN7041	214.18	1	10.709000000000001		MASTER	1
24216	12/19/2022 20:53	1101	7/23/2022								5	135018DN9041	392.18	1	19.609		MASTER	1
24218	12/20/2022 21:46	6501	12/21/2022								17	115005BW1044	86.65	1	4.3325000000000005		JCB	1
24218	7/22/2022 18:20	6501	12/20/2022								17	115013CZ2447	100.27	1	5.0135000000000005		JCB	1
24218	12/19/2022 20:53	6501	12/19/2022		1	3	2	12/21/2022	12/26/2022	1881	17	115014CZ1044	268.83	1	13.4415		JCB	1
24218	12/20/2022 21:46	6501	12/23/2022		2	1	2	12/20/2022	12/24/2022	1881	17	115014CZ1044	268.83	1	13.4415		VISA	1
24219	7/22/2022 21:52	1101	7/25/2022								5	218021KR7042	240.56	1	12.028		VISA	1
24219	7/22/2022 21:52	1101	7/23/2022								5	014009ETL7370	433.68	1	21.684		Cash	1
24220	7/23/2022 10:51	1101	7/22/2022								5	014009ETL7380	68.14	1	3.407		Cash	1
24221	12/1/2020 12:39	1101	7/25/2022								5	013118DC40390	480.14	1	24.007		VISA	1
24221	7/23/2022 12:31	1101	12/5/2020								5	013113EU72355	343.43	1	17.1715		Cash	1
24222	7/23/2022 12:31	1101	7/28/2022								5	135008CZ1043	115.17	1	5.758500000000001		VISA	1
24223	12/1/2020 16:32	1101	7/23/2022								5	015024IC1042	241.4	1	12.07		VISA	1
24223	12/1/2020 16:32	1101	12/5/2020								5	011001EP10360	448.89	1	22.4445		MASTER	1
24224	12/1/2020 16:32	1101	12/6/2020								5	011009EP70365	481.51	1	24.0755		MASTER	1
24224	7/23/2022 16:21	1101	12/2/2020								5	011038GZ73370	497.4	1	24.87		MASTER	1
24225	7/23/2022 16:21	1101	7/25/2022								5	135006CZ1041	22.48	1	1.124		VISA	1
24225	12/1/2020 16:46	1101	7/28/2022								5	217001JU7041	407.13	1	20.3565		VISA	1
24226	7/23/2022 16:21	1101	12/5/2020								5	011039HE10360	340.11	1	17.0055		VISA	1
24228	7/23/2022 16:21	1101	7/28/2022								5	011014EP70350	13.95	1	0.6975		VISA	1
24229	7/23/2022 16:35	1101	7/24/2022								5	213111HX80350	337.28	1	16.864		VISA	1
24231	12/2/2020 14:43	1101	7/23/2022								5	135012IN1042	146.5	1	7.325		VISA	1
24232	5/12/2020 20:50	1101	12/3/2020								5	011001EP10335	296.69	1	14.8345		MASTER	1
24234	5/12/2020 20:50	7101	5/16/2020								28	014013JM10380	313.92	-1	-15.696		Cash	1
24234	7/24/2022 14:02	7101	5/15/2020								28	013101CUM6250	30.3	1	1.5150000000000001		Cash	1
24236	7/24/2022 15:13	1101	7/27/2022								5	210062ZQ2001	261.56	1	13.078000000000001		Cash	1
24236	7/24/2022 15:13	1101	7/28/2022								5	011003AE10240	375.14	1	18.757		Cash	1
24237	7/24/2022 15:22	1101	7/29/2022								5	214001II108	218.25	1	10.912500000000001		Cash	1
24237	7/24/2022 17:42	1101	7/27/2022								5	011014EP44365	227.51	1	11.3755		MASTER	1
24239	12/6/2020 16:41	1101	7/24/2022								5	115012CZ1040	202.06	1	10.103000000000002		VISA	1
24239	10/16/2022 12:12	1101	12/10/2020								5	014032KE80370	408.44	-1	-20.422		VISA	1
24240	7/24/2022 21:25	1101	7/24/2022								5	131004AJ10230	465.08	1	23.254		LINE PAY	1
24241	7/25/2022 19:32	1101	7/29/2022								5	131006AJ10250	29.89	1	1.4945000000000002		VISA	1
24242	7/25/2022 19:32	1101	7/27/2022								5	213006KE80360	324.84	1	16.242		MASTER	1
24243	7/25/2022 19:32	1101	7/29/2022								5	213111HX90360	418.16	1	20.908		MASTER	1
24244	12/13/2020 17:42	1101	7/30/2022								5	011031GZ10360	420.26	1	21.013		MASTER	1
24244	7/25/2022 19:32	1101	12/13/2020								5	034002JF10350	126.37	1	6.3185		Cash	1
24245	12/14/2020 15:33	1101	7/29/2022								5	011004EP40360	287.19	1	14.3595		MASTER	1
24245	12/15/2020 15:31	1101	12/16/2020								5	011002AE10245	23.35	1	1.1675000000000002		VISA	1
24245	7/26/2022 11:44	1101	12/19/2020								5	118004HK3041	246.58	1	12.329		Cash	1
24247	7/27/2022 11:26	1101	7/31/2022								5	213112HE10390	352.56	1	17.628		VISA	1
24247	7/27/2022 13:35	1101	7/29/2022								5	131013BB90360	249.95	1	12.4975		Cash	1
24248	12/17/2020 13:41	1101	7/29/2022								5	113006AJ10230	246.6	1	12.33		Cash	1
24248	7/27/2022 14:35	1101	12/19/2020								5	113002JS807	376.37	1	18.8185		MASTER	1
24249	7/27/2022 19:46	1101	7/30/2022								5	113103DO10385	369.02	1	18.451		VISA	1
24252	7/27/2022 19:50	1101	7/30/2022								5	013016BJ10360	459.6	1	22.980000000000004		Cash	1
24253	7/27/2022 19:50	1101	7/30/2022								5	235002BR1040	72.86	1	3.6430000000000002		MASTER	1
24254	12/17/2020 14:24	1101	7/28/2022								5	235002BR1040	72.86	1	3.6430000000000002		MASTER	1
24255	12/17/2020 14:44	1101	12/20/2020								5	114006JS705	278.23	1	13.911500000000002		VISA	1
24255	7/27/2022 20:01	1101	12/22/2020								5	011022IJC3345	331.63	1	16.581500000000002		Cash	1
24256	7/27/2022 20:01	1101	7/30/2022								5	031021JM61340	365.15	1	18.2575		MASTER	1
24257	7/27/2022 20:01	1101	7/29/2022								5	031007BJ10220	82.45	1	4.1225000000000005		MASTER	1
24258	12/17/2020 20:40	1101	7/31/2022								5	214001II305	297.72	1	14.886000000000003		MASTER	1
24258	7/27/2022 20:01	1101	12/20/2020								5	036001KM1043	281.45	1	14.0725		LINE PAY	1
24260	12/17/2020 21:39	1101	7/28/2022								5	115006BW1043	493.3	1	24.665000000000003		MASTER	1
24260	7/27/2022 20:47	1101	12/21/2020								5	110075ZS1001	339.68	1	16.984		VISA	1
24262	7/28/2022 20:20	1101	7/28/2022								5	215022CZ1042	220.37	1	11.018500000000001		JCB	1
24264	12/19/2020 11:43	1101	7/28/2022								5	015004KM1043	207.13	1	10.3565		Cash	1
24264	12/19/2020 12:17	1101	12/23/2020								5	117005JS109	168.83	1	8.441500000000001		Cash	1
24264	7/29/2022 11:52	1101	12/19/2020								5	015008BJ1040	431.73	1	21.5865		VISA	1
24265	7/29/2022 14:11	1101	8/3/2022								5	130024KD7001	264.89	1	13.2445		VISA	1
24266	7/29/2022 20:19	1101	7/31/2022								5	131014BB72350	316.83	1	15.8415		VISA	1
24266	12/19/2020 13:51	1101	7/30/2022								5	017008IC2442	199.48	1	9.974		MASTER	1
24268	12/19/2020 14:26	1101	12/24/2020								5	110076ZH1001	269.91	1	13.495500000000002		VISA	1
24268	7/30/2022 11:45	1101	12/24/2020								5	117006JS245	484.72	1	24.236000000000004		Cash	1
24270	7/30/2022 17:46	1101	8/4/2022								5	131014BB72350	316.83	1	15.8415		JCB	1
24272	7/30/2022 20:02	1101	8/3/2022								5	218014MS1025	121.3	1	6.065		Cash	1
24272	12/20/2020 15:11	1101	8/1/2022								5	211003CU10245	488.91	1	24.445500000000003		MASTER	1
24274	7/3/2020 15:14	1101	12/24/2020								5	117004JS248	164.84	1	8.242		VISA	1
24278	7/4/2020 15:53	1101	7/8/2020								5	014028GZ01350	372.54	1	18.627000000000002		Cash	1
24278	7/6/2020 17:39	1101	7/6/2020								5	017003ED2442	277.97	1	13.898500000000002		Cash	1
24278	7/7/2020 13:38	1101	7/10/2020								5	014024BB72380	237.46	1	11.873000000000001		Cash	1
24278	7/7/2020 18:35	1101	7/11/2020								5	035009KM7044	208.85	1	10.4425		Cash	1
24280	7/9/2020 18:06	1101	7/10/2020								5	014008DO02375	40.1	1	2.0050000000000003		Cash	1
24281	7/9/2020 20:06	1101	7/11/2020								5	010023KD6001	361.39	1	18.0695		VISA	1
24281	7/9/2020 20:38	1101	7/12/2020								5	011040HE90360	388.04	1	19.402		VISA	1
24281	12/20/2020 15:34	1101	7/14/2020								5	015013IN1042	249.72	1	12.486		Cash	1
24281	7/10/2020 16:06	1101	12/25/2020								5	114005JS689	268.47	1	13.423500000000002		VISA	1
24282	7/11/2020 17:55	1101	7/10/2020								5	011040HE90370	329.43	1	16.471500000000002		MASTER	1
24283	7/12/2020 13:33	1101	7/12/2020								5	018003BJ7040	486.67	1	24.3335		VISA	1
24283	7/12/2020 13:33	1101	7/17/2020								5	035008KM2043	427.46	1	21.373		VISA	1
24283	12/20/2020 21:23	1101	7/13/2020								5	035008KM1043	363.4	1	18.169999999999998		VISA	1
24283	12/20/2020 21:24	1101	12/20/2020								5	117004JS2410	325.35	1	16.267500000000002		Cash	1
24283	5/24/2020 21:10	1101	12/23/2020								5	117004JS2410	325.35	1	16.267500000000002		VISA	1
24284	5/24/2020 21:10	7101	5/28/2020								28	014001JR07380	333.79	-1	-16.6895		Cash	1
24284	12/21/2020 12:02	7101	5/24/2020								28	014001JR07390	375.72	1	18.786		Cash	1
24286	12/21/2020 12:12	1101	12/24/2020								5	034007JM70390	104.42	1	5.221		VISA	1
24286	7/15/2020 12:54	1101	12/23/2020								5	034007JM70390	104.42	1	5.221		VISA	1
24288	12/21/2020 17:44	1101	7/18/2020								5	014027II90350	161.61	1	8.0805		JCB	1
24288	12/21/2020 17:44	1101	12/22/2020								5	014002JR68390	358.39	1	17.9195		MASTER	1
24288	7/17/2020 20:41	1101	12/21/2020								5	014002JR68390	358.39	1	17.9195		Cash	1
24289	7/17/2020 20:41	1101	7/20/2020								5	015010IN2440	110.94	1	5.547000000000001		Cash	1
24291	7/19/2020 14:41	1101	7/21/2020								5	015010IN2440	110.94	1	5.547000000000001		MASTER	1
24292	12/24/2020 14:49	1101	7/20/2020								5	010029JT1001	62.46	1	3.123		MASTER	1
24292	7/19/2020 14:41	1101	12/24/2020								5	014031KE70360	100.05	1	5.0025		JCB	1
24293	12/24/2020 15:09	1101	7/21/2020								5	010029JT1001	62.46	1	3.123		Cash	1
24293	7/23/2020 10:52	1101	12/27/2020								5	110075ZS1001	339.68	1	16.984		Cash	1
24297	12/27/2020 14:54	1101	7/23/2020								5	017002ED1041	96.25	1	4.8125		VISA	1
24297	12/27/2020 16:08	1101	12/31/2020								5	032004GZ10380	201.44	1	10.072000000000001		Cash	1
24297	7/23/2020 10:52	1101	12/31/2020								5	031007BJ10245	482.82	1	24.141000000000002		DA	1
24298	7/24/2020 16:52	1101	7/26/2020								5	015001IN1041	77.05	1	3.8525		VISA	1
24299	7/26/2020 17:52	1101	7/28/2020								5	017004ED2440	156	1	7.800000000000001		VISA	1
24299	7/27/2020 18:27	1101	7/26/2020								5	017001ED1040	158.61	1	7.930500000000001		VISA	1
24299	12/29/2020 13:18	1101	7/27/2020								5	017007IC2641	51.78	1	2.5890000000000004		Google Pay	1
24299	10/19/2022 17:21	1101	12/29/2020								5	111002IB10340	224.67	1	11.2335		Cash	1
24300	8/8/2020 14:20	1101	8/5/2020								5	014009ETL7340	20.17	1	1.0085000000000002		VISA	1
24301	8/8/2020 17:46	1101	8/10/2020								5	013013IIL7360	131.23	1	6.5615		JCB	1
24302	8/9/2020 13:03	1101	8/10/2020								5	013010HX90390	168.32	1	8.416		VISA	1
24305	8/9/2020 18:17	1101	8/14/2020								5	015015IN1039	154.52	1	7.726000000000001		MASTER	1
24305	8/9/2020 18:17	1101	8/12/2020								5	014008DO10360	273.15	1	13.657499999999999		MASTER	1
24305	8/10/2020 15:55	1101	8/9/2020								5	014008DO10360	273.15	1	13.657499999999999		Google Pay	1
24306	11/1/2022 17:35	1101	8/12/2020								5	011025JM10370	237.39	1	11.8695		VISA	1
24307	11/2/2022 16:05	1101	11/2/2022								5	234004JF40370	174.42	1	8.721		Cash	1
24308	11/2/2022 16:53	1101	11/7/2022								5	135021BR2041	13.56	1	0.678		Cash	1
24309	11/2/2022 17:43	1101	11/7/2022								5	011016HH10380	235.23	1	11.7615		VISA	1
24310	11/2/2022 19:17	1101	11/3/2022								5	217006IB1044	126.76	1	6.338000000000001		VISA	1
24310	8/15/2020 16:26	1101	11/7/2022								5	011020IML7225	349.96	1	17.498		VISA	1
24312	8/17/2020 14:47	1101	8/17/2020								5	017008IC2438	117.73	1	5.886500000000001		Cash	1
24313	8/21/2020 15:13	1101	8/18/2020								5	014008DO02370	219.8	1	10.990000000000002		Cash	1
24316	11/10/2022 13:19	1101	8/26/2020								5	014001JR07390	375.72	1	18.786		JCB	1
24319	8/21/2020 15:15	1101	11/15/2022								5	118009JO8140	225.13	1	11.2565		Cash	1
24322	11/10/2022 15:36	1101	8/21/2020								5	014001JR07390	375.72	1	18.786		Cash	1
24322	11/11/2022 16:25	1101	11/15/2022								5	135006CZ2945	442.02	1	22.101		Cash	1
24322	8/21/2020 21:57	1101	11/14/2022								5	211109BR10380	277.27	1	13.8635		VISA	1
24323	8/22/2020 16:29	1101	8/26/2020								5	015034IX1043	161.74	1	8.087000000000002		VISA	1
24328	8/22/2020 16:29	1101	8/26/2020								5	011022IJC3360	50.19	1	2.5095		MASTER	1
24328	8/22/2020 21:18	1101	8/24/2020								5	011022IJC3360	50.19	1	2.5095		Cash	1
24328	8/23/2020 12:03	1101	8/26/2020								5	018016BR7038	395.39	1	19.7695		VISA	1
24329	8/23/2020 12:18	1101	8/28/2020								5	011021IJ10385	415.4	1	20.77		Cash	1
24332	8/23/2020 18:55	1101	8/27/2020								5	014021BJ90360	418.14	1	20.907		Cash	1
24332	11/12/2022 17:17	1101	8/27/2020								5	035011BR1038	266.91	1	13.345500000000001		MASTER	1
24332	11/12/2022 18:52	1101	11/17/2022								5	115008BW2039	17.77	1	0.8885000000000001		VISA	1
24332	11/16/2022 10:37	1101	11/15/2022								5	031019EU10370	366.49	1	18.3245		MASTER	1
24333	11/16/2022 10:37	1101	11/18/2022								5	231009CU98235	155.34	1	7.767		Cash	1
24334	11/16/2022 18:33	1101	11/20/2022								5	231009CU24235	324.95	1	16.2475		Cash	1
24334	8/29/2020 12:48	1101	11/17/2022								5	211006JM10370	102.42	1	5.121		MASTER	1
24335	8/31/2020 16:18	1101	9/2/2020								5	014025BBG0350	156.84	1	7.8420000000000005		VISA	1
24335	8/25/2020 21:38	1101	9/5/2020								5	015015IN1040	242.98	1	12.149000000000001		Cash	1
24335	8/25/2020 21:38	6501	8/28/2020								17	015013IN1040	144.25	1	7.2125		Cash	1
24335	8/1/2022 15:09	6501	8/25/2020								17	015014IN1043	135.64	-1	-6.782		Cash	1
24336	8/1/2022 15:11	6501	8/2/2022								17	135005CZ1042	329.08	1	16.454		VISA	1
24336	11/17/2022 20:41	6501	8/1/2022								17	115011CZ2439	466.99	1	23.349500000000003		Cash	1
24336	8/1/2022 15:02	1101	11/18/2022								5	211003CU10240	46.42	1	2.321		MASTER	1
24338	8/1/2022 15:07	6501	8/6/2022								17	015025IC2445	396.22	1	19.811000000000003		VISA	1
24339	11/17/2022 20:50	6501	8/2/2022								17	215021CZ1041	373.9	1	18.695		VISA	1
24340	3/28/2022 11:59	1101	11/17/2022								5	011028JM10370	404.93	1	20.2465		VISA	1
24341	8/1/2022 19:58	6101	4/2/2022								11	135021BR1043	93.09	1	4.6545000000000005		Cash	1
24341	8/1/2022 20:14	1101	8/3/2022								5	013115DO07390	407.92	1	20.396		Cash	1
24342	8/9/2022 17:57	1101	8/5/2022								5	030098IN00M	442.17	1	22.108500000000003		VISA	1
24344	8/10/2022 18:47	1101	8/11/2022								5	017008IC2445	232.42	1	11.621		Cash	1
24344	8/10/2022 18:47	1101	8/13/2022								5	013115DO07370	266.47	1	13.323500000000003		Cash	1
24345	11/20/2022 19:34	1101	8/10/2022								5	011020IML7230	280.85	1	14.042500000000002		Cash	1
24345	11/21/2022 11:55	1101	11/21/2022								5	111010HH10375	12.01	1	0.6005		MASTER	1
24345	11/21/2022 13:40	1101	11/22/2022								5	013016BJ10370	391.13	1	19.5565		Cash	1
24346	11/21/2022 14:08	1101	11/22/2022								5	017010BR107	119.27	1	5.9635		Cash	1
24346	11/21/2022 16:25	1101	11/22/2022								5	014002JR10370	439.33	1	21.9665		Cash	1
24346	11/21/2022 19:46	1101	11/23/2022								5	115012CZ1041	139.17	1	6.9585		Cash	1
24346	11/21/2022 19:56	1101	11/26/2022								5	135005CZ1041	209.79	1	10.4895		VISA	1
24348	11/21/2022 21:09	1101	11/21/2022								5	015023IC2442	248.83	1	12.441500000000001		VISA	1
24348	11/21/2022 21:09	1101	11/22/2022								5	215019CZ1038	466.92	1	23.346000000000004		Transfer	1
24349	8/10/2022 18:49	1101	11/22/2022								5	135021BR1039	284.48	1	14.224000000000002		Transfer	1
24350	11/21/2022 21:09	1101	8/11/2022								5	131015BB07360	145.9	1	7.295000000000001		JCB	1
24350	11/21/2022 21:09	1101	11/24/2022								5	215019CZ1038	466.92	1	23.346000000000004		VISA	1
24350	8/11/2022 11:53	1101	11/21/2022								5	135021BR1039	284.48	1	14.224000000000002		VISA	1
24351	8/11/2022 11:53	1101	8/11/2022								5	217005IB2040	427.09	-1	-21.3545		Cash	1
24351	11/22/2022 13:27	1101	8/13/2022								5	034001AU30370	164.14	1	8.206999999999999		Cash	1
24351	8/11/2022 17:30	1101	11/27/2022								5	135010CZ1041	466.47	1	23.323500000000003		Apple Pay	1
24352	8/11/2022 17:58	1101	8/15/2022								5	017008IC2444	485.05	1	24.2525		VISA	1
24352	11/22/2022 16:34	1101	8/13/2022								5	114004HK10390	374.98	1	18.749000000000002		VISA	1
24352	11/26/2022 15:58	1101	11/23/2022								5	138011BW9044	253.31	1	12.665500000000002		Cash	1
24353	11/26/2022 15:58	1101	12/1/2022								5	015025IC1045	180.12	1	9.006		Google Pay	1
24354	11/26/2022 16:06	1101	11/27/2022								5	015025IC2445	396.22	1	19.811000000000003		Google Pay	1
24355	8/13/2022 19:39	1101	11/26/2022								5	014002JR10350	378.9	1	18.945		Cash	1
24357	8/14/2022 15:38	1101	8/16/2022								5	015012AE1024	115.43	1	5.7715000000000005		VISA	1
24357	11/26/2022 16:23	1101	8/17/2022								5	138011BW4843	215.74	1	10.787		Cash	1
24357	11/26/2022 20:05	1101	12/1/2022								5	218003GH2145	262.1	1	13.105000000000002		MASTER	1
24357	8/14/2022 15:38	1101	11/29/2022								5	215023CZ2440	264.42	1	13.221000000000002		MASTER	1
24359	8/15/2022 17:11	1101	8/15/2022								5	138011BW4843	215.74	1	10.787		Cash	1
24359	8/15/2022 17:11	1101	8/18/2022								5	010005KD1001	179.97	1	8.9985		MASTER	1
24361	11/28/2022 18:27	1101	8/20/2022								5	010005KD1001	179.97	1	8.9985		Cash	1
24361	11/28/2022 18:27	1101	12/3/2022								5	113009EU66385	452.63	1	22.631500000000003		Cash	1
24361	8/16/2022 12:04	1101	12/3/2022								5	013115DO07375	461.54	1	23.077		Cash	1
24364	11/29/2022 10:52	1101	8/16/2022								5	013106JD60370	212.08	1	10.604000000000001		Cash	1
24367	8/21/2022 11:06	1101	12/4/2022								5	115002BW1042	404.82	1	20.241		Cash	1
24370	8/21/2022 14:30	1101	8/25/2022								5	113108EU66355	161.7	1	8.084999999999999		VISA	1
24370	8/22/2022 12:10	1101	8/24/2022								5	135003BR2446	137.21	1	6.860500000000001		LINE PAY	1
24373	8/22/2022 13:19	1101	8/23/2022								5	011031GZ10380	71.87	1	3.5935000000000006		MASTER	1
24374	6/10/2020 19:48	1101	8/27/2022								5	210072ZU4801	337.56	1	16.878		Cash	1
24375	8/23/2022 13:53	7101	6/11/2020								28	013011ET60360	438.2	-1	-21.91		Cash	1
24376	8/24/2022 14:50	1101	8/27/2022								5	017009BR507	396.66	1	19.833000000000002		MASTER	1
24376	12/2/2022 15:07	1101	8/24/2022								5	110071KS6101	306.67	1	15.3335		Cash	1
24377	8/24/2022 19:33	1101	12/5/2022								5	115002BW2042	34.79	1	1.7395		LINE PAY	1
24378	8/24/2022 20:43	1101	8/28/2022								5	015001IN1041	77.05	1	3.8525		MASTER	1
24378	8/27/2022 17:20	1101	8/26/2022								5	214016GZ30390	327.08	1	16.354		Cash	1
24379	12/2/2022 15:14	1101	9/1/2022								5	135017IN1041	163.88	1	8.194		Cash	1
24383	12/2/2022 15:55	1101	12/4/2022								5	115014CZ2041	211.46	1	10.573		VISA	1
24383	8/28/2022 18:09	1101	12/6/2022								5	211108BR24360	358.11	1	17.9055		VISA	1
24384	12/2/2022 18:14	1101	9/2/2022								5	113113HH10370	32.74	1	1.6370000000000002		VISA	1
24384	12/2/2022 18:14	1101	12/4/2022								5	211019GZ24390	365.3	1	18.265		VISA	1
24384	8/28/2022 18:11	1101	12/6/2022								5	213007GZ10390	442.04	1	22.102000000000004		VISA	1
24387	8/28/2022 18:11	1101	9/2/2022								5	014001JR10360	137.21	1	6.860500000000001		VISA	1
24389	8/28/2022 18:53	1101	9/2/2022								5	013118DC10355	344.5	1	17.225		VISA	1
24389	12/3/2022 16:53	1101	9/2/2022								5	211013HH10395	39.16	1	1.958		VISA	1
24390	8/31/2022 19:14	1101	12/5/2022								5	131013BB07350	90.18	1	4.509		VISA	1
24391	8/31/2022 19:20	1101	9/5/2022								5	114025HK36360	415.1	1	20.755000000000003		Cash	1
24392	12/3/2022 16:53	1101	9/1/2022								5	135016IN1043	52.67	1	2.6335		MASTER	1
24393	12/3/2022 20:01	1101	12/3/2022								5	234002JF30360	88.91	1	4.4455		VISA	1
24393	12/4/2022 14:27	1101	12/7/2022								5	231009CU80255	375.9	1	18.794999999999998		Cash	1
24394	9/19/2022 19:50	1101	12/4/2022								5	115009CZ1040	286.29	1	14.314500000000002		Cash	1
24396	9/19/2022 19:50	1101	9/19/2022								5	011015EP19375	430.02	1	21.501		VISA	1
24397	9/19/2022 19:42	1101	9/23/2022								5	210061ZQ1001	325.89	1	16.2945		VISA	1
24399	6/13/2020 20:03	1101	9/19/2022								5	131015BB10350	297.7	1	14.885		MASTER	1
24401	6/13/2020 20:03	7101	6/16/2020								28	013116DO40375	144.11	-1	-7.2055		Cash	1
24401	9/6/2020 19:10	7101	6/14/2020								28	013015AJE9245	497.35	1	24.867500000000003		Cash	1
24409	9/6/2020 19:10	1101	9/7/2020								5	010027JT1001	154.59	1	7.729500000000001		MASTER	1
24409	9/8/2020 12:10	1101	9/8/2020								5	010027JT1001	154.59	1	7.729500000000001		VISA	1
24410	9/10/2020 21:09	1101	9/9/2020								5	018003BJ9440	255.51	1	12.775500000000001		VISA	1
24415	9/10/2020 21:11	1101	9/15/2020								5	014014JM07360	230.64	1	11.532		VISA	1
24415	9/10/2020 21:15	1101	9/15/2020								5	011039HE10380	160.69	1	8.0345		JCB	1
24416	9/11/2020 16:06	1101	9/11/2020								5	011028JM10380	300.09	1	15.0045		JCB	1
24416	9/11/2020 22:09	1101	9/14/2020								5	011028JM42380	402.1	1	20.105000000000004		Cash	1
24417	12/10/2022 11:41	1101	9/12/2020								5	017008IC1041	73.25	1	3.6625		Cash	1
24420	9/12/2020 16:46	1101	12/10/2022								5	031007BJ07225	339.45	1	16.9725		MASTER	1
24421	9/14/2020 12:18	1101	9/14/2020								5	014025BBG0370	272.46	1	13.623		Cash	1
24421	9/14/2020 13:26	1101	9/14/2020								5	017001ED2442	99.6	1	4.98		VISA	1
24422	12/10/2022 12:57	1101	9/19/2020								5	018012AE10255	13.35	1	0.6675		Transfer	1
24422	9/14/2020 13:38	1101	12/13/2022								5	113113HH10390	257.77	1	12.8885		JCB	1
24423	12/11/2022 16:16	1101	9/16/2020								5	014008DO02370	219.8	1	10.990000000000002		VISA	1
24423	9/19/2020 13:06	1101	12/14/2022								5	115008BW1043	176.71	1	8.835500000000001		LINE PAY	1
24426	9/19/2020 22:06	1101	9/24/2020								5	010005KD1001	179.97	1	8.9985		Cash	1
24426	9/20/2020 14:02	1101	9/21/2020								5	018002BJ9440	336.8	1	16.84		VISA	1
24427	12/12/2022 19:30	1101	9/20/2020								5	013013IIL7340	228.24	1	11.412		VISA	1
24428	9/27/2020 15:14	1101	12/15/2022								5	011016HH10360	232.66	1	11.633000000000001		LINE PAY	1
24434	9/27/2020 15:14	1101	9/30/2020								5	018010IN1043	345.15	-2	-34.515		Cash	1
24434	9/27/2020 16:50	1101	10/2/2020								5	018010IN1044	103.21	1	5.1605		Cash	1
24434	9/27/2020 16:50	1101	10/1/2020								5	015029BR1042	361.9	1	18.095		MASTER	1
24434	9/28/2020 13:00	1101	9/27/2020								5	015029BR1042	361.9	1	18.095		Cash	1
24436	9/28/2020 13:00	1101	10/1/2020								5	011001EP10335	296.69	1	14.8345		MASTER	1
24437	12/14/2022 19:46	1101	10/1/2020								5	014025BB30350	196.44	1	9.822000000000001		MASTER	1
24437	10/3/2020 11:19	1101	12/16/2022								5	215023CZ2439	434.71	1	21.735500000000002		MASTER	1
24438	10/3/2020 11:57	1101	10/5/2020								5	013005HK30365	62.11	1	3.1055		MASTER	1
24438	10/3/2020 11:57	1101	10/5/2020								5	013106JD60380	105.92	1	5.296		MASTER	1
24438	10/22/2022 17:32	1101	10/4/2020								5	013005HK07375	294.07	1	14.7035		MASTER	1
24440	10/3/2020 21:10	1101	10/4/2020								5	014013JM30370	386.31	1	19.3155		VISA	1
24440	10/4/2020 15:48	1101	10/5/2020								5	018008IB2443	111.97	1	5.5985000000000005		Cash	1
24441	10/5/2020 14:43	1101	10/8/2020								5	014031KE70370	170.91	1	8.5455		Cash	1
24441	12/16/2022 11:34	1101	10/8/2020								5	018002BJ1040	377.28	1	18.864		MASTER	1
24445	12/16/2022 11:48	1101	12/18/2022								5	035013IK2044	118.01	1	5.900500000000001	PM122CF0006	JCB	1
24445	12/16/2022 11:48	1101	12/19/2022								5	035013IK2041	123.98	1	6.199000000000001	PM122CF0006	MASTER	1
24447	12/16/2022 11:48	1101	12/18/2022								5	113113HH10375	315.74	1	15.787		MASTER	1
24447	12/16/2022 11:48	1101	12/21/2022								5	135002DN2041	10.66	1	0.533	PM122CF0006	MASTER	1
24449	12/16/2022 11:48	1101	12/18/2022								5	013105HH86375	43.89	1	2.1945	PM122CF0002	MASTER	1
24449	10/5/2020 14:43	1101	12/17/2022								5	011029IG41370	294.79	1	14.739500000000001	PM122CF0001	MASTER	1
24450	12/16/2022 11:55	1101	10/5/2020								5	018002BJ1040	377.28	1	18.864		Cash	1
24450	12/16/2022 11:58	1101	12/19/2022								5	011021IJG0355	403.4	1	20.17	PM122CF0002	MASTER	1
24451	12/16/2022 12:13	1101	12/16/2022								5	215026CZ1042	137.03	1	6.851500000000001		Cash	1
24451	10/7/2020 16:24	1101	12/17/2022								5	015031BR1046	208.5	1	10.425	PM122CF0005	Cash	1
24453	10/8/2020 12:50	1101	10/12/2020								5	018002BJ9441	60.24	1	3.0120000000000005		Google Pay	1
24455	12/16/2022 12:40	1101	10/13/2020								5	015027CZ1042	337.32	1	16.866		Cash	1
24457	10/23/2022 15:02	1101	12/18/2022								5	015027CZ6145	261.79	1	13.089500000000001	PM122CF0005	MASTER	1
24461	10/14/2020 12:50	1101	10/14/2020								5	014009ETL7380	68.14	1	3.407		VISA	1
24465	12/16/2022 13:56	1101	10/14/2020								5	011024HA01230	105.55	1	5.2775		MASTER	1
